account,risk_level,max_score,mean_score,total_transactions,suspicious_transactions,total_amount
C820878444,low_risk,0.1488367974289143,0.1488367974289143,1,0,1576.78
M2016038911,low_risk,0.1488367974289143,0.1488367974289143,1,0,1576.78
M215614514,low_risk,0.1488367974289143,0.1488367974289143,1,0,1559.66
C1660325375,low_risk,0.14880057726892448,0.14880057726892448,1,0,1553.21
M251664534,low_risk,0.14880057726892448,0.14880057726892448,1,0,1553.21
C1710228600,low_risk,0.14863890315770617,0.14863890315770617,1,0,2011.81
M606365803,low_risk,0.14863890315770617,0.14863890315770617,1,0,2011.81
C698498109,low_risk,0.1486216700752078,0.1486216700752078,1,0,11353.99
M1265287441,low_risk,0.1486216700752078,0.1486216700752078,1,0,11353.99
C1404669942,low_risk,0.14858233866622075,0.14858233866622075,1,0,1252.27
C800493254,low_risk,0.14858233866622075,0.14858233866622075,1,0,1380.95
C922807452,low_risk,0.14858233866622075,0.14858233866622075,1,0,1203.44
M1047515321,low_risk,0.14858233866622075,0.14858233866622075,1,0,1252.27
M225553858,low_risk,0.14858233866622075,0.14858233866622075,1,0,1380.95
M33563464,low_risk,0.14858233866622075,0.14858233866622075,1,0,1203.44
C1526062841,low_risk,0.14850916202585845,0.14850916202585845,1,0,4617.63
M977650730,low_risk,0.14850916202585845,0.14850916202585845,1,0,4617.63
C1721045976,low_risk,0.1484548095358541,0.1484548095358541,1,0,1002.96
C438123546,low_risk,0.1484548095358541,0.1484548095358541,1,0,1056.64
M29774113,low_risk,0.1484548095358541,0.1484548095358541,1,0,1056.64
M975001918,low_risk,0.1484548095358541,0.1484548095358541,1,0,1002.96
C1663738275,low_risk,0.14843895257354875,0.14843895257354875,1,0,1313.6
M544628437,low_risk,0.14843895257354875,0.14843895257354875,1,0,1313.6
C130850024,low_risk,0.14843187410432215,0.14843187410432215,1,0,11508.76
M774362927,low_risk,0.14843187410432215,0.14843187410432215,1,0,11508.76
C2019157894,low_risk,0.14842120305743411,0.14842120305743411,1,0,1977.17
M677217562,low_risk,0.14842120305743411,0.14842120305743411,1,0,1977.17
C1279469670,low_risk,0.14837898190096394,0.14837898190096394,1,0,2588.24
M305552520,low_risk,0.14837898190096394,0.14837898190096394,1,0,2588.24
C463381475,low_risk,0.14833408242530272,0.14833408242530272,1,0,14025.72
M178401052,low_risk,0.14833408242530272,0.14833408242530272,1,0,14025.72
C1786040872,low_risk,0.14828905954828064,0.14828905954828064,1,0,2092.06
M882706486,low_risk,0.14828905954828064,0.14828905954828064,1,0,2092.06
C2048537720,low_risk,0.1482723505042898,0.1482723505042898,1,0,11668.14
M1230701703,low_risk,0.1482723505042898,0.1482723505042898,1,0,11668.14
C1441243996,low_risk,0.14822066595938302,0.14822066595938302,1,0,12187.88
M936219350,low_risk,0.14822066595938302,0.14822066595938302,1,0,12187.88
C169720820,low_risk,0.14817358924587162,0.14817358924587162,1,0,640.5
C99509209,low_risk,0.14817358924587162,0.14817358924587162,1,0,640.5
C851480926,low_risk,0.14816442748507763,0.14816442748507763,1,0,1834.74
M275754769,low_risk,0.14816442748507763,0.14816442748507763,1,0,1834.74
C903268937,low_risk,0.14816233487487995,0.14816233487487995,1,0,12162.01
M424732838,low_risk,0.14816233487487995,0.14816233487487995,1,0,12162.01
C789982400,low_risk,0.14811463694597668,0.14811463694597668,1,0,12256.66
M1576277927,low_risk,0.14811463694597668,0.14811463694597668,1,0,12256.66
C7395550,low_risk,0.14804069699047434,0.14804069699047434,1,0,10425.95
M1112940474,low_risk,0.14804069699047434,0.14804069699047434,1,0,10425.95
C1676888944,low_risk,0.14798091028922808,0.14798091028922808,1,0,11982.62
M6559830,low_risk,0.14798091028922808,0.14798091028922808,1,0,11982.62
C701487403,low_risk,0.14794774396363927,0.14794774396363927,1,0,1658.87
M566641954,low_risk,0.14794774396363927,0.14794774396363927,1,0,1658.87
C409565350,low_risk,0.14789944457646756,0.14789944457646756,1,0,2358.63
M771923297,low_risk,0.14789944457646756,0.14789944457646756,1,0,2358.63
C222300483,low_risk,0.14784631213460228,0.14784631213460228,1,0,11488.23
M571481216,low_risk,0.14784631213460228,0.14784631213460228,1,0,11488.23
C540923243,low_risk,0.1478219765896338,0.1478219765896338,1,0,2141.82
M244297136,low_risk,0.1478219765896338,0.1478219765896338,1,0,2141.82
C1805443519,low_risk,0.1478183422873078,0.1478183422873078,1,0,4946.03
M1636322481,low_risk,0.1478183422873078,0.1478183422873078,1,0,4946.03
C1691629865,low_risk,0.1478102589486512,0.1478102589486512,1,0,10142.56
M489070295,low_risk,0.1478102589486512,0.1478102589486512,1,0,10142.56
C417797183,low_risk,0.14779704658373813,0.14779704658373813,1,0,5270.72
M261845810,low_risk,0.14779704658373813,0.14779704658373813,1,0,5270.72
C1666544295,low_risk,0.14777412103472662,0.14777412103472662,1,0,1864.28
M2044282225,low_risk,0.14777412103472662,0.14777412103472662,1,0,1864.28
C504336483,low_risk,0.14768771086584873,0.14768771086584873,1,0,3876.41
M1404932042,low_risk,0.14768771086584873,0.14768771086584873,1,0,3876.41
C484199463,low_risk,0.14763793593189328,0.14763793593189328,1,0,13875.98
C681639276,low_risk,0.14763793593189328,0.14763793593189328,1,0,13954.75
M2008106788,low_risk,0.14763793593189328,0.14763793593189328,1,0,13875.98
M727860268,low_risk,0.14763793593189328,0.14763793593189328,1,0,13954.75
C1690481990,low_risk,0.14759425261051243,0.14759425261051243,1,0,4279.07
M2114537280,low_risk,0.14759425261051243,0.14759425261051243,1,0,4279.07
C163385254,low_risk,0.14752404827158822,0.14752404827158822,1,0,13833.75
M1506938939,low_risk,0.14752404827158822,0.14752404827158822,1,0,13833.75
C624693846,low_risk,0.14751650932692825,0.14751650932692825,1,0,10884.19
M148891937,low_risk,0.14751650932692825,0.14751650932692825,1,0,10884.19
C564086167,low_risk,0.1474332857823012,0.1474332857823012,1,0,7566.04
M834562889,low_risk,0.1474332857823012,0.1474332857823012,1,0,7566.04
C1624211687,low_risk,0.14741882091976782,0.14741882091976782,1,0,1582.67
M808447015,low_risk,0.14741882091976782,0.14741882091976782,1,0,1582.67
C1164365897,low_risk,0.14740018925423784,0.14740018925423784,1,0,4843.93
M1640899500,low_risk,0.14740018925423784,0.14740018925423784,1,0,4843.93
C1677984391,low_risk,0.1473717094166609,0.1473717094166609,1,0,4591.98
C1940912369,low_risk,0.1473717094166609,0.1473717094166609,1,0,4447.55
M285754614,low_risk,0.1473717094166609,0.1473717094166609,1,0,4591.98
M667680223,low_risk,0.1473717094166609,0.1473717094166609,1,0,4447.55
C740467528,low_risk,0.1473287321952834,0.1473287321952834,1,0,8818.07
M2077662850,low_risk,0.1473287321952834,0.1473287321952834,1,0,8818.07
C161113555,low_risk,0.1472788906425091,0.1472788906425091,1,0,3559.49
M814245389,low_risk,0.1472788906425091,0.1472788906425091,1,0,3559.49
C1811880447,low_risk,0.1472676403989546,0.1472676403989546,1,0,2193.94
M1105282397,low_risk,0.1472676403989546,0.1472676403989546,1,0,2193.94
C1376017854,low_risk,0.1472453275946396,0.1472453275946396,1,0,2054.84
M1732663543,low_risk,0.1472453275946396,0.1472453275946396,1,0,2054.84
C94682872,low_risk,0.14723282690564352,0.14723282690564352,1,0,10707.6
M1086323658,low_risk,0.14723282690564352,0.14723282690564352,1,0,10707.6
C495857386,low_risk,0.14722420873311073,0.14722420873311073,1,0,12762.36
M604060129,low_risk,0.14722420873311073,0.14722420873311073,1,0,12762.36
C1226298219,low_risk,0.1471793364624258,0.1471793364624258,1,0,1632.21
M901815188,low_risk,0.1471793364624258,0.1471793364624258,1,0,1632.21
C972843820,low_risk,0.14716071109879492,0.14716071109879492,1,0,4920.42
M1883971879,low_risk,0.14716071109879492,0.14716071109879492,1,0,4920.42
C1690050988,low_risk,0.1471578693614439,0.1471578693614439,1,0,2270.41
M1228798862,low_risk,0.1471578693614439,0.1471578693614439,1,0,2270.41
C207546206,low_risk,0.14713364735251944,0.14713364735251944,1,0,1445.06
M1218519094,low_risk,0.14713364735251944,0.14713364735251944,1,0,1445.06
C533173186,low_risk,0.14713224089412266,0.14713224089412266,1,0,4504.48
M628487793,low_risk,0.14713224089412266,0.14713224089412266,1,0,4504.48
C1271041075,low_risk,0.1471284400699521,0.1471284400699521,1,0,5491.5
M1141500277,low_risk,0.1471284400699521,0.1471284400699521,1,0,5491.5
C1459016715,low_risk,0.14711105530182778,0.14711105530182778,1,0,4940.2
M912747546,low_risk,0.14711105530182778,0.14711105530182778,1,0,4940.2
C1533662221,low_risk,0.14711022904213353,0.14711022904213353,1,0,7315.54
M1897221921,low_risk,0.14711022904213353,0.14711022904213353,1,0,7315.54
C364704856,low_risk,0.14710808484997026,0.14710808484997026,1,0,6794.39
M1526305386,low_risk,0.14710808484997026,0.14710808484997026,1,0,6794.39
C1346354118,low_risk,0.14707983979982156,0.14707983979982156,1,0,1592.5
M1442077586,low_risk,0.14707983979982156,0.14707983979982156,1,0,1592.5
C1221981006,low_risk,0.147078786537022,0.147078786537022,1,0,5213.25
M264394929,low_risk,0.147078786537022,0.147078786537022,1,0,5213.25
C528877978,low_risk,0.14698618679641698,0.14698618679641698,1,0,4471.34
M2008746677,low_risk,0.14698618679641698,0.14698618679641698,1,0,4471.34
C198098993,low_risk,0.1469754802959109,0.1469754802959109,1,0,4227.19
M553672556,low_risk,0.1469754802959109,0.1469754802959109,1,0,4227.19
C1423016050,low_risk,0.14693682944036887,0.14693682944036887,1,0,4419.04
M352776719,low_risk,0.14693682944036887,0.14693682944036887,1,0,4419.04
C999647352,low_risk,0.14692601519508044,0.14692601519508044,1,0,4531.55
M911501858,low_risk,0.14692601519508044,0.14692601519508044,1,0,4531.55
C1373949107,low_risk,0.14691321594383566,0.14691321594383566,1,0,7641.08
M1189651769,low_risk,0.14691321594383566,0.14691321594383566,1,0,7641.08
C1060042118,low_risk,0.14687602156947246,0.14687602156947246,1,0,4833.96
C1131592118,low_risk,0.14687602156947246,0.14687602156947246,1,0,4910.14
M1964847681,low_risk,0.14687602156947246,0.14687602156947246,1,0,4833.96
M589987187,low_risk,0.14687602156947246,0.14687602156947246,1,0,4910.14
C201804812,low_risk,0.14684321636356112,0.14684321636356112,1,0,4440.79
M1487230025,low_risk,0.14684321636356112,0.14684321636356112,1,0,4440.79
C1971991758,low_risk,0.14683941709153014,0.14683941709153014,1,0,5507.18
M2126723403,low_risk,0.14683941709153014,0.14683941709153014,1,0,5507.18
C1795225096,low_risk,0.1467386015716134,0.1467386015716134,1,0,8550.9
M790094605,low_risk,0.1467386015716134,0.1467386015716134,1,0,8550.9
C1057307776,low_risk,0.14673303724469036,0.14673303724469036,1,0,5033.02
M1819038759,low_risk,0.14673303724469036,0.14673303724469036,1,0,5033.02
C1997357673,low_risk,0.14672226679278072,0.14672226679278072,1,0,1328.59
C20804602,low_risk,0.14672226679278072,0.14672226679278072,1,0,1373.43
C838800272,low_risk,0.14672226679278072,0.14672226679278072,1,0,1253.6
M1250603112,low_risk,0.14672226679278072,0.14672226679278072,1,0,1328.59
M1344519051,low_risk,0.14672226679278072,0.14672226679278072,1,0,1373.43
M1973256691,low_risk,0.14672226679278072,0.14672226679278072,1,0,1253.6
C1120670624,low_risk,0.1467083125796459,0.1467083125796459,1,0,2488.09
M855501888,low_risk,0.1467083125796459,0.1467083125796459,1,0,2488.09
C1873121466,low_risk,0.1467008884418936,0.1467008884418936,1,0,9574.31
M115945887,low_risk,0.1467008884418936,0.1467008884418936,1,0,9574.31
C1499418021,low_risk,0.1466558397546699,0.1466558397546699,1,0,4764.33
M1186371052,low_risk,0.1466558397546699,0.1466558397546699,1,0,4764.33
C879311295,low_risk,0.14663672070638054,0.14663672070638054,1,0,4804.68
M1274247563,low_risk,0.14663672070638054,0.14663672070638054,1,0,4804.68
C61426020,low_risk,0.14658961664310752,0.14658961664310752,1,0,9758.09
M1347016882,low_risk,0.14658961664310752,0.14658961664310752,1,0,9758.09
C2125470482,low_risk,0.14658828382000771,0.14658828382000771,1,0,8356.44
M793269462,low_risk,0.14658828382000771,0.14658828382000771,1,0,8356.44
C1620112330,low_risk,0.14657156312162614,0.14657156312162614,1,0,2517.79
C164439551,low_risk,0.14657156312162614,0.14657156312162614,1,0,2671.31
C1692375649,low_risk,0.14657156312162614,0.14657156312162614,1,0,2771.16
M2002790740,low_risk,0.14657156312162614,0.14657156312162614,1,0,2771.16
M669053685,low_risk,0.14657156312162614,0.14657156312162614,1,0,2671.31
M933646237,low_risk,0.14657156312162614,0.14657156312162614,1,0,2517.79
C944348744,low_risk,0.14656417079966522,0.14656417079966522,1,0,10364.62
M1225114731,low_risk,0.14656417079966522,0.14656417079966522,1,0,10364.62
C1136005694,low_risk,0.1465508468196702,0.1465508468196702,1,0,2148.89
M638486177,low_risk,0.1465508468196702,0.1465508468196702,1,0,2148.89
C1302141801,low_risk,0.14651779984698626,0.14651779984698626,1,0,1238.08
M1388849499,low_risk,0.14651779984698626,0.14651779984698626,1,0,1238.08
C467313213,low_risk,0.14650085127793,0.14650085127793,1,0,2186.58
M2045913001,low_risk,0.14650085127793,0.14650085127793,1,0,2186.58
C1492875057,low_risk,0.14646516893893397,0.14646516893893397,1,0,5237.54
C1532409428,low_risk,0.14646516893893397,0.14646516893893397,1,0,5088.99
M1160546880,low_risk,0.14646516893893397,0.14646516893893397,1,0,5088.99
M333793193,low_risk,0.14646516893893397,0.14646516893893397,1,0,5237.54
C1469907228,low_risk,0.14645826752647975,0.14645826752647975,1,0,4322.17
M57085696,low_risk,0.14645826752647975,0.14645826752647975,1,0,4322.17
C925803196,low_risk,0.14645111298051255,0.14645111298051255,1,0,6780.78
M1288135425,low_risk,0.14645111298051255,0.14645111298051255,1,0,6780.78
C1248276879,low_risk,0.14640244815932732,0.14640244815932732,1,0,1810.88
M828088650,low_risk,0.14640244815932732,0.14640244815932732,1,0,1810.88
C90045638,low_risk,0.14638506514097643,0.14638506514097643,1,0,7817.71
M573487274,low_risk,0.14638506514097643,0.14638506514097643,1,0,7817.71
C2011342562,low_risk,0.14636788756987204,0.14636788756987204,1,0,7123.18
M1460696714,low_risk,0.14636788756987204,0.14636788756987204,1,0,7123.18
C1538511917,low_risk,0.1463143119401166,0.1463143119401166,1,0,4043.76
M1542856295,low_risk,0.1463143119401166,0.1463143119401166,1,0,4043.76
C1572745406,low_risk,0.14629815026617216,0.14629815026617216,1,0,2063.77
M1340644388,low_risk,0.14629815026617216,0.14629815026617216,1,0,2063.77
C600017090,low_risk,0.14625697746451558,0.14625697746451558,1,0,1639.33
C709439274,low_risk,0.14625697746451558,0.14625697746451558,1,0,1432.47
M1215029765,low_risk,0.14625697746451558,0.14625697746451558,1,0,1639.33
M846718105,low_risk,0.14625697746451558,0.14625697746451558,1,0,1432.47
C1799424291,low_risk,0.146226007040969,0.146226007040969,1,0,5323.28
M1472012329,low_risk,0.146226007040969,0.146226007040969,1,0,5323.28
C1924966548,low_risk,0.1462191079628203,0.1462191079628203,1,0,4247.14
M1128266449,low_risk,0.1462191079628203,0.1462191079628203,1,0,4247.14
C1158124724,low_risk,0.14620738507074776,0.14620738507074776,1,0,1624.03
M658281599,low_risk,0.14620738507074776,0.14620738507074776,1,0,1624.03
C1458621573,low_risk,0.1462055808850072,0.1462055808850072,1,0,9164.71
M1658980982,low_risk,0.1462055808850072,0.1462055808850072,1,0,9164.71
C798278875,low_risk,0.146202854181302,0.146202854181302,1,0,2466.95
M1497268815,low_risk,0.146202854181302,0.146202854181302,1,0,2466.95
C2051598050,low_risk,0.1461927540952375,0.1461927540952375,1,0,3043.27
M188791662,low_risk,0.1461927540952375,0.1461927540952375,1,0,3043.27
C374646930,low_risk,0.14617641681999163,0.14617641681999163,1,0,5169.09
C692838068,low_risk,0.14617641681999163,0.14617641681999163,1,0,5077.6
M1392570698,low_risk,0.14617641681999163,0.14617641681999163,1,0,5077.6
M628610760,low_risk,0.14617641681999163,0.14617641681999163,1,0,5169.09
C1878413714,low_risk,0.14613277388077534,0.14613277388077534,1,0,5392.75
M769132147,low_risk,0.14613277388077534,0.14613277388077534,1,0,5392.75
C715289224,low_risk,0.1460633883000373,0.1460633883000373,1,0,12429.59
M2134157671,low_risk,0.1460633883000373,0.1460633883000373,1,0,12429.59
C2047984839,low_risk,0.14603034374393262,0.14603034374393262,1,0,3537.25
M80499834,low_risk,0.14603034374393262,0.14603034374393262,1,0,3537.25
C1114335860,low_risk,0.14601669235181547,0.14601669235181547,1,0,6969.67
M80026551,low_risk,0.14601669235181547,0.14601669235181547,1,0,6969.67
C939254952,low_risk,0.14601342806580644,0.14601342806580644,1,0,1849.56
M55755528,low_risk,0.14601342806580644,0.14601342806580644,1,0,1849.56
C1700721442,low_risk,0.14600710710664977,0.14600710710664977,1,0,6099.96
M2116511124,low_risk,0.14600710710664977,0.14600710710664977,1,0,6099.96
C1476812556,low_risk,0.14598590180162543,0.14598590180162543,1,0,2562.66
M906347731,low_risk,0.14598590180162543,0.14598590180162543,1,0,2562.66
C98412281,low_risk,0.1459646178842697,0.1459646178842697,1,0,4099.91
M268599241,low_risk,0.1459646178842697,0.1459646178842697,1,0,4099.91
C1384563514,low_risk,0.14595970567860134,0.14595970567860134,1,0,1824.59
M1852661033,low_risk,0.14595970567860134,0.14595970567860134,1,0,1824.59
C1956415355,low_risk,0.14595600132159056,0.14595600132159056,1,0,9778.81
M251520863,low_risk,0.14595600132159056,0.14595600132159056,1,0,9778.81
C1340086277,low_risk,0.14595368433776387,0.14595368433776387,1,0,2453.34
M1427247001,low_risk,0.14595368433776387,0.14595368433776387,1,0,2453.34
C1552179791,low_risk,0.14593735258837184,0.14593735258837184,1,0,5462.01
M1661161169,low_risk,0.14593735258837184,0.14593735258837184,1,0,5462.01
C1441328175,low_risk,0.14590878503854493,0.14590878503854493,1,0,10648.06
M1327895505,low_risk,0.14590878503854493,0.14590878503854493,1,0,10648.06
C1856589162,low_risk,0.14590770275669598,0.14590770275669598,1,0,9520.02
C678115778,low_risk,0.14590770275669598,0.14590770275669598,1,0,9469.26
M1412564235,low_risk,0.14590770275669598,0.14590770275669598,1,0,9469.26
M675833472,low_risk,0.14590770275669598,0.14590770275669598,1,0,9520.02
C2114270481,low_risk,0.14589146245712986,0.14589146245712986,1,0,8625.97
M1612853208,low_risk,0.14589146245712986,0.14589146245712986,1,0,8625.97
C1187779195,low_risk,0.14584762286461428,0.14584762286461428,1,0,9499.4
M1611221523,low_risk,0.14584762286461428,0.14584762286461428,1,0,9499.4
C1482429406,low_risk,0.1458313839460474,0.1458313839460474,1,0,8480.48
C369805307,low_risk,0.1458313839460474,0.1458313839460474,1,0,8531.42
M314562573,low_risk,0.1458313839460474,0.1458313839460474,1,0,8531.42
M410958248,low_risk,0.1458313839460474,0.1458313839460474,1,0,8480.48
C589309113,low_risk,0.14581668187480393,0.14581668187480393,1,0,2185.54
M1437129801,low_risk,0.14581668187480393,0.14581668187480393,1,0,2185.54
C1642973315,low_risk,0.14578791198382635,0.14578791198382635,1,0,2272.54
M1972326147,low_risk,0.14578791198382635,0.14578791198382635,1,0,2272.54
C1544895390,low_risk,0.14578209266404996,0.14578209266404996,1,0,3666.42
C198374825,low_risk,0.14578209266404996,0.14578209266404996,1,0,3660.66
M1296654536,low_risk,0.14578209266404996,0.14578209266404996,1,0,3660.66
M712410791,low_risk,0.14578209266404996,0.14578209266404996,1,0,3666.42
C1785111044,low_risk,0.1457356829331683,0.1457356829331683,1,0,8690.86
C1976166251,low_risk,0.1457356829331683,0.1457356829331683,1,0,8811.67
M1482748887,low_risk,0.1457356829331683,0.1457356829331683,1,0,8690.86
M1950800085,low_risk,0.1457356829331683,0.1457356829331683,1,0,8811.67
C1003755748,low_risk,0.14568612711183693,0.14568612711183693,1,0,9029.12
M1414013111,low_risk,0.14568612711183693,0.14568612711183693,1,0,9029.12
C490630452,low_risk,0.14565117828447208,0.14565117828447208,1,0,1439.72
M1857007886,low_risk,0.14565117828447208,0.14565117828447208,1,0,1439.72
C52451302,low_risk,0.14564831992804478,0.14564831992804478,1,0,10059.7
M650013863,low_risk,0.14564831992804478,0.14564831992804478,1,0,10059.7
C1396851684,low_risk,0.1456086698429278,0.1456086698429278,1,0,9305.93
M687892306,low_risk,0.1456086698429278,0.1456086698429278,1,0,9305.93
C130721104,low_risk,0.14559489939975048,0.14559489939975048,1,0,4867.56
C1969347346,low_risk,0.14559489939975048,0.14559489939975048,1,0,4881.15
C560465923,low_risk,0.14559489939975048,0.14559489939975048,1,0,4852.65
M1485485458,low_risk,0.14559489939975048,0.14559489939975048,1,0,4852.65
M560549459,low_risk,0.14559489939975048,0.14559489939975048,1,0,4867.56
M855724043,low_risk,0.14559489939975048,0.14559489939975048,1,0,4881.15
C1818449913,low_risk,0.14556156633405135,0.14556156633405135,1,0,1383.56
M1495161082,low_risk,0.14556156633405135,0.14556156633405135,1,0,1383.56
C274100821,low_risk,0.14554750027262825,0.14554750027262825,1,0,3623.4
M238431319,low_risk,0.14554750027262825,0.14554750027262825,1,0,3623.4
C339788561,low_risk,0.14554168554418656,0.14554168554418656,1,0,2210.66
M412835761,low_risk,0.14554168554418656,0.14554168554418656,1,0,2210.66
C1486553742,low_risk,0.14553153166758007,0.14553153166758007,1,0,2074.51
C1725266971,low_risk,0.14553153166758007,0.14553153166758007,1,0,1897.66
M571956559,low_risk,0.14553153166758007,0.14553153166758007,1,0,2074.51
M659115590,low_risk,0.14553153166758007,0.14553153166758007,1,0,1897.66
C10915321,low_risk,0.145485948924892,0.145485948924892,1,0,1892.34
C822087264,low_risk,0.145485948924892,0.145485948924892,1,0,1915.43
M30699728,low_risk,0.145485948924892,0.145485948924892,1,0,1915.43
M682981033,low_risk,0.145485948924892,0.145485948924892,1,0,1892.34
C1760401098,low_risk,0.14543721844322888,0.14543721844322888,1,0,2850.6
C1761217448,low_risk,0.14543721844322888,0.14543721844322888,1,0,3020.86
C440736059,low_risk,0.14543721844322888,0.14543721844322888,1,0,3007.83
C454440929,low_risk,0.14543721844322888,0.14543721844322888,1,0,3218.06
C740007499,low_risk,0.14543721844322888,0.14543721844322888,1,0,2469.75
M1817789863,low_risk,0.14543721844322888,0.14543721844322888,1,0,3020.86
M1829966070,low_risk,0.14543721844322888,0.14543721844322888,1,0,2850.6
M1971152916,low_risk,0.14543721844322888,0.14543721844322888,1,0,2469.75
M404036116,low_risk,0.14543721844322888,0.14543721844322888,1,0,3218.06
M955324150,low_risk,0.14543721844322888,0.14543721844322888,1,0,3007.83
C896138248,low_risk,0.1454322666396753,0.1454322666396753,1,0,2057.71
M548482954,low_risk,0.1454322666396753,0.1454322666396753,1,0,2057.71
C1555793073,low_risk,0.1454298369003394,0.1454298369003394,1,0,9334.02
C95685867,low_risk,0.1454298369003394,0.1454298369003394,1,0,9374.72
M331596257,low_risk,0.1454298369003394,0.1454298369003394,1,0,9374.72
M46627301,low_risk,0.1454298369003394,0.1454298369003394,1,0,9334.02
C993420850,low_risk,0.14540796840847858,0.14540796840847858,1,0,8791.02
M1374982240,low_risk,0.14540796840847858,0.14540796840847858,1,0,8791.02
C1858015030,low_risk,0.14539964553524062,0.14539964553524062,1,0,6165.58
M25764044,low_risk,0.14539964553524062,0.14539964553524062,1,0,6165.58
C992086987,low_risk,0.1453633802312099,0.1453633802312099,1,0,5055.94
M731243659,low_risk,0.1453633802312099,0.1453633802312099,1,0,5055.94
C1624788833,low_risk,0.14535409827455592,0.14535409827455592,1,0,8787.63
M968957548,low_risk,0.14535409827455592,0.14535409827455592,1,0,8787.63
C1837533591,low_risk,0.1453535697084894,0.1453535697084894,1,0,8329.3
M741883443,low_risk,0.1453535697084894,0.1453535697084894,1,0,8329.3
C1758893871,low_risk,0.14534790354563973,0.14534790354563973,1,0,3626.96
C2030138610,low_risk,0.14534790354563973,0.14534790354563973,1,0,3644.85
C2094115865,low_risk,0.14534790354563973,0.14534790354563973,1,0,3620.25
M1109752797,low_risk,0.14534790354563973,0.14534790354563973,1,0,3644.85
M1170111701,low_risk,0.14534790354563973,0.14534790354563973,1,0,3626.96
M49547843,low_risk,0.14534790354563973,0.14534790354563973,1,0,3620.25
C1926180325,low_risk,0.14532958247029926,0.14532958247029926,1,0,5937.72
M733461760,low_risk,0.14532958247029926,0.14532958247029926,1,0,5937.72
C1643299824,low_risk,0.1453211016888136,0.1453211016888136,1,0,7669.42
M688988404,low_risk,0.1453211016888136,0.1453211016888136,1,0,7669.42
C96039159,low_risk,0.14530283600149832,0.14530283600149832,1,0,2271.34
M2144644334,low_risk,0.14530283600149832,0.14530283600149832,1,0,2271.34
C823758059,low_risk,0.1453013576311021,0.1453013576311021,1,0,3688.28
M153448497,low_risk,0.1453013576311021,0.1453013576311021,1,0,3688.28
C2062667107,low_risk,0.14529990422880878,0.14529990422880878,1,0,7155.31
M1129387802,low_risk,0.14529990422880878,0.14529990422880878,1,0,7155.31
C20156341,low_risk,0.14527348741832663,0.14527348741832663,1,0,4059.38
M1111897955,low_risk,0.14527348741832663,0.14527348741832663,1,0,4059.38
C1314228008,low_risk,0.14527055535106187,0.14527055535106187,1,0,9479.66
M1590481849,low_risk,0.14527055535106187,0.14527055535106187,1,0,9479.66
C1349025531,low_risk,0.14524080412994192,0.14524080412994192,1,0,5800.85
M1367068823,low_risk,0.14524080412994192,0.14524080412994192,1,0,5800.85
C364480205,low_risk,0.1452364675485864,0.1452364675485864,1,0,5630.13
M1807207655,low_risk,0.1452364675485864,0.1452364675485864,1,0,5630.13
C1074630954,low_risk,0.14520952777524937,0.14520952777524937,1,0,5018.24
M167175174,low_risk,0.14520952777524937,0.14520952777524937,1,0,5018.24
C46941357,low_risk,0.14520274058257449,0.14520274058257449,1,0,2970.97
M1152606315,low_risk,0.14520274058257449,0.14520274058257449,1,0,2970.97
C1002911155,low_risk,0.14519509543962758,0.14519509543962758,1,0,1246.74
M1467977993,low_risk,0.14519509543962758,0.14519509543962758,1,0,1246.74
C1805164661,low_risk,0.14517846768272355,0.14517846768272355,1,0,7600.57
M778162712,low_risk,0.14517846768272355,0.14517846768272355,1,0,7600.57
C1785807415,low_risk,0.14513366002965894,0.14513366002965894,1,0,3920.09
M1041451158,low_risk,0.14513366002965894,0.14513366002965894,1,0,3920.09
C1924802798,low_risk,0.14510009663535597,0.14510009663535597,1,0,2224.06
M775574071,low_risk,0.14510009663535597,0.14510009663535597,1,0,2224.06
C671596011,low_risk,0.14509441716003488,0.14509441716003488,1,0,3705.83
M1925352804,low_risk,0.14509441716003488,0.14509441716003488,1,0,3705.83
C1556061855,low_risk,0.14508863185300744,0.14508863185300744,1,0,2020.04
M417875774,low_risk,0.14508863185300744,0.14508863185300744,1,0,2020.04
C1313799195,low_risk,0.14508148001322746,0.14508148001322746,1,0,6757.51
M1168079523,low_risk,0.14508148001322746,0.14508148001322746,1,0,6757.51
C194107588,low_risk,0.14506406724631019,0.14506406724631019,1,0,2245.62
M1264674474,low_risk,0.14506406724631019,0.14506406724631019,1,0,2245.62
C1244867001,low_risk,0.14505274920983904,0.14505274920983904,1,0,2858.89
C1530957251,low_risk,0.14505274920983904,0.14505274920983904,1,0,2755.96
C471004142,low_risk,0.14505274920983904,0.14505274920983904,1,0,2673.65
M1037955032,low_risk,0.14505274920983904,0.14505274920983904,1,0,2858.89
M1292472219,low_risk,0.14505274920983904,0.14505274920983904,1,0,2755.96
M1833335943,low_risk,0.14505274920983904,0.14505274920983904,1,0,2673.65
C8996952,low_risk,0.14504651965650917,0.14504651965650917,1,0,5263.67
M2063009760,low_risk,0.14504651965650917,0.14504651965650917,1,0,5263.67
C653337757,low_risk,0.14504129408985791,0.14504129408985791,1,0,5663.87
M1896558831,low_risk,0.14504129408985791,0.14504129408985791,1,0,5663.87
C824357143,low_risk,0.14503281677166183,0.14503281677166183,1,0,7694.63
